date,date_id,year,month,day
2013-05-19,3863,2013,5,19
1989-11-26,3864,1989,11,26
2011-02-22,3865,2011,2,22
2022-12-28,3866,2022,12,28
2006-02-27,3867,2006,2,27
2018-12-31,3868,2018,12,31
2018-06-11,3869,2018,6,11
2017-06-04,3870,2017,6,4
1993-07-18,3871,1993,7,18
2022-02-01,3872,2022,2,1
2019-08-19,3873,2019,8,19
2018-05-14,3874,2018,5,14
2010-02-01,3875,2010,2,1
2019-06-03,3876,2019,6,3
2021-10-09,3877,2021,10,9
2012-10-03,3878,2012,10,3
2015-03-12,3879,2015,3,12
2018-11-28,3880,2018,11,28
2000-11-17,3881,2000,11,17
2012-02-01,3882,2012,2,1
2013-07-15,3883,2013,7,15
1989-04-03,3884,1989,4,3
2016-06-07,3885,2016,6,7
2003-10-06,3886,2003,10,6
1985-10-06,3887,1985,10,6
2005-03-06,3888,2005,3,6
1985-11-04,3889,1985,11,4
2018-06-01,3890,2018,6,1
2005-04-29,3891,2005,4,29
2019-06-19,3892,2019,6,19
1999-07-07,3893,1999,7,7
1992-01-12,3894,1992,1,12
2007-09-09,3895,2007,9,9
2013-08-19,3896,2013,8,19
1957-09-14,3897,1957,9,14
2017-05-16,3898,2017,5,16
2019-01-03,3899,2019,1,3
2007-10-22,3900,2007,10,22
2011-12-06,3901,2011,12,6
2013-10-31,3902,2013,10,31
2019-06-22,3903,2019,6,22
2016-05-03,3904,2016,5,3
1959-01-09,3905,1959,1,9
2017-09-09,3906,2017,9,9
2016-08-13,3907,2016,8,13
1980-12-25,3908,1980,12,25
2008-10-01,3909,2008,10,1
2002-11-23,3910,2002,11,23
2005-02-11,3911,2005,2,11
2019-05-15,3912,2019,5,15
2005-11-23,3913,2005,11,23
2014-03-21,3914,2014,3,21
2015-07-16,3915,2015,7,16
1999-09-13,3916,1999,9,13
2020-07-26,3917,2020,7,26
2021-01-04,3918,2021,1,4
1959-09-29,3919,1959,9,29
2021-04-14,3920,2021,4,14
2017-06-06,3921,2017,6,6
2014-12-28,3922,2014,12,28
2011-05-08,3923,2011,5,8
2022-04-05,3924,2022,4,5
1975-09-11,3925,1975,9,11
2023-01-02,3926,2023,1,2
1983-07-11,3927,1983,7,11
2018-04-24,3928,2018,4,24
1973-01-04,3929,1973,1,4
2013-05-25,3930,2013,5,25
1980-01-08,3931,1980,1,8
2005-10-15,3932,2005,10,15
2011-10-14,3933,2011,10,14
2010-06-10,3934,2010,6,10
2019-12-30,3935,2019,12,30
2005-04-04,3936,2005,4,4
2019-12-09,3937,2019,12,9
2009-12-22,3938,2009,12,22
2003-11-13,3939,2003,11,13
2007-06-06,3940,2007,6,6
2010-10-12,3941,2010,10,12
2022-01-08,3942,2022,1,8
1990-06-30,3943,1990,6,30
2005-02-08,3944,2005,2,8
2014-01-13,3945,2014,1,13
2015-09-18,3946,2015,9,18
1978-01-08,3947,1978,1,8
2000-09-11,3948,2000,9,11
1983-01-17,3949,1983,1,17
2001-02-26,3950,2001,2,26
2021-09-09,3951,2021,9,9
2002-09-22,3952,2002,9,22
2023-06-23,3953,2023,6,23
2012-09-12,3954,2012,9,12
2006-12-18,3955,2006,12,18
1986-04-07,3956,1986,4,7
1976-04-01,3957,1976,4,1
1983-09-18,3958,1983,9,18
1997-08-07,3959,1997,8,7
1984-10-16,3960,1984,10,16
2005-01-19,3961,2005,1,19
2005-03-19,3962,2005,3,19
2009-02-11,3963,2009,2,11
2008-11-08,3964,2008,11,8
2014-04-28,3965,2014,4,28
2022-11-11,3966,2022,11,11
1978-01-02,3967,1978,1,2
2007-01-02,3968,2007,1,2
2015-10-25,3969,2015,10,25
1998-01-15,3970,1998,1,15
1988-09-05,3971,1988,9,5
2010-08-22,3972,2010,8,22
2021-09-10,3973,2021,9,10
1983-04-03,3974,1983,4,3
2019-07-13,3975,2019,7,13
2023-03-24,3976,2023,3,24
2023-03-22,3977,2023,3,22
1976-09-21,3978,1976,9,21
2015-04-29,3979,2015,4,29
2015-06-15,3980,2015,6,15
2017-01-08,3981,2017,1,8
2011-01-19,3982,2011,1,19
1991-09-14,3983,1991,9,14
2013-03-23,3984,2013,3,23
1992-05-21,3985,1992,5,21
2007-12-26,3986,2007,12,26
1976-10-22,3987,1976,10,22
2019-03-18,3988,2019,3,18
2023-02-19,3989,2023,2,19
1975-04-04,3990,1975,4,4
2011-01-24,3991,2011,1,24
1976-08-12,3992,1976,8,12
2017-08-06,3993,2017,8,6
2021-08-01,3994,2021,8,1
1984-07-30,3995,1984,7,30
2006-05-31,3996,2006,5,31
1993-09-04,3997,1993,9,4
2003-04-22,3998,2003,4,22
2016-09-12,3999,2016,9,12
2022-04-17,4000,2022,4,17
2009-01-08,4001,2009,1,8
1976-01-06,4002,1976,1,6
2021-03-16,4003,2021,3,16
2022-04-04,4004,2022,4,4
2013-01-12,4005,2013,1,12
2015-02-17,4006,2015,2,17
1994-01-21,4007,1994,1,21
2020-11-27,4008,2020,11,27
2011-02-03,4009,2011,2,3
2017-11-06,4010,2017,11,6
2016-06-11,4011,2016,6,11
2018-02-09,4012,2018,2,9
2015-01-25,4013,2015,1,25
2020-03-17,4014,2020,3,17
1986-11-16,4015,1986,11,16
2017-03-11,4016,2017,3,11
2021-05-17,4017,2021,5,17
2005-07-18,4018,2005,7,18
2009-08-05,4019,2009,8,5
1995-11-06,4020,1995,11,6
2007-01-08,4021,2007,1,8
2017-11-09,4022,2017,11,9
1974-10-20,4023,1974,10,20
2002-04-17,4024,2002,4,17
1978-07-08,4025,1978,7,8
1970-09-16,4026,1970,9,16
1997-07-17,4027,1997,7,17
2017-06-25,4028,2017,6,25
2023-06-20,4029,2023,6,20
2022-06-13,4030,2022,6,13
2002-10-05,4031,2002,10,5
1998-11-01,4032,1998,11,1
1999-01-08,4033,1999,1,8
2023-07-09,4034,2023,7,9
1999-06-15,4035,1999,6,15
2016-10-25,4036,2016,10,25
2013-02-27,4037,2013,2,27
1996-01-23,4038,1996,1,23
2022-08-09,4039,2022,8,9
1994-09-03,4040,1994,9,3
2001-05-20,4041,2001,5,20
2019-09-15,4042,2019,9,15
1979-01-16,4043,1979,1,16
1995-10-02,4044,1995,10,2
2018-03-27,4045,2018,3,27
1999-10-14,4046,1999,10,14
1987-02-08,4047,1987,2,8
2010-11-22,4048,2010,11,22
2010-09-29,4049,2010,9,29
2003-03-28,4050,2003,3,28
2012-02-05,4051,2012,2,5
2012-07-10,4052,2012,7,10
2009-11-16,4053,2009,11,16
1994-03-25,4054,1994,3,25
1991-01-03,4055,1991,1,3
2019-03-11,4056,2019,3,11
1986-04-14,4057,1986,4,14
2022-09-25,4058,2022,9,25
2011-09-04,4059,2011,9,4
2011-03-28,4060,2011,3,28
1957-09-22,4061,1957,9,22
1989-05-22,4062,1989,5,22
2018-03-08,4063,2018,3,8
2023-01-07,4064,2023,1,7
2002-03-22,4065,2002,3,22
2022-07-31,4066,2022,7,31
1983-02-06,4067,1983,2,6
1980-01-15,4068,1980,1,15
2009-05-10,4069,2009,5,10
1995-04-10,4070,1995,4,10
2020-02-17,4071,2020,2,17
1979-10-06,4072,1979,10,6
1995-11-05,4073,1995,11,5
1983-10-03,4074,1983,10,3
1980-11-27,4075,1980,11,27
2009-09-21,4076,2009,9,21
2023-07-06,4077,2023,7,6
2008-07-17,4078,2008,7,17
2018-04-14,4079,2018,4,14
2021-02-08,4080,2021,2,8
2015-02-20,4081,2015,2,20
2012-06-08,4082,2012,6,8
2016-07-25,4083,2016,7,25
2022-02-10,4084,2022,2,10
2023-05-17,4085,2023,5,17
2005-10-30,4086,2005,10,30
2017-01-17,4087,2017,1,17
2013-07-28,4088,2013,7,28
2014-10-18,4089,2014,10,18
2007-10-24,4090,2007,10,24
2016-01-18,4091,2016,1,18
2018-08-02,4092,2018,8,2
1975-01-17,4093,1975,1,17
2022-03-16,4094,2022,3,16
2006-05-06,4095,2006,5,6
2016-03-20,4096,2016,3,20
2013-10-21,4097,2013,10,21
1994-11-13,4098,1994,11,13
1967-08-07,4099,1967,8,7
2020-05-31,4100,2020,5,31
1973-10-14,4101,1973,10,14
2012-02-18,4102,2012,2,18
2016-09-14,4103,2016,9,14
2018-07-03,4104,2018,7,3
2013-11-14,4105,2013,11,14
2009-10-18,4106,2009,10,18
1997-04-05,4107,1997,4,5
2009-07-31,4108,2009,7,31
2020-10-19,4109,2020,10,19
2018-03-10,4110,2018,3,10
2022-04-18,4111,2022,4,18
2022-07-18,4112,2022,7,18
2016-04-23,4113,2016,4,23
2013-01-09,4114,2013,1,9
2011-07-21,4115,2011,7,21
2017-03-22,4116,2017,3,22
2006-12-10,4117,2006,12,10
2015-08-03,4118,2015,8,3
2023-01-22,4119,2023,1,22
2010-12-26,4120,2010,12,26
2011-04-11,4121,2011,4,11
2009-09-07,4122,2009,9,7
2001-03-29,4123,2001,3,29
2013-06-29,4124,2013,6,29
2008-04-11,4125,2008,4,11
2019-08-02,4126,2019,8,2
2017-04-20,4127,2017,4,20
2007-04-30,4128,2007,4,30
1999-06-01,4129,1999,6,1
2015-07-30,4130,2015,7,30
2023-02-02,4131,2023,2,2
2019-07-07,4132,2019,7,7
2016-08-24,4133,2016,8,24
2013-09-03,4134,2013,9,3
1998-10-21,4135,1998,10,21
2017-09-06,4136,2017,9,6
1997-09-12,4137,1997,9,12
1985-03-15,4138,1985,3,15
1993-11-28,4139,1993,11,28
2018-12-09,4140,2018,12,9
2021-11-01,4141,2021,11,1
2007-10-28,4142,2007,10,28
1999-11-28,4143,1999,11,28
2016-05-18,4144,2016,5,18
2023-07-13,4145,2023,7,13
2022-01-26,4146,2022,1,26
2009-08-29,4147,2009,8,29
1998-04-28,4148,1998,4,28
2018-06-13,4149,2018,6,13
1999-05-04,4150,1999,5,4
1989-09-23,4151,1989,9,23
1994-11-24,4152,1994,11,24
2015-02-22,4153,2015,2,22
2019-07-24,4154,2019,7,24
2006-05-18,4155,2006,5,18
1985-05-21,4156,1985,5,21
2017-01-16,4157,2017,1,16
1964-08-22,4158,1964,8,22
2005-07-09,4159,2005,7,9
2020-05-11,4160,2020,5,11
2019-07-21,4161,2019,7,21
2021-06-24,4162,2021,6,24
2004-04-05,4163,2004,4,5
2010-10-08,4164,2010,10,8
2006-04-14,4165,2006,4,14
2017-08-29,4166,2017,8,29
2015-12-06,4167,2015,12,6
2016-01-29,4168,2016,1,29
2023-07-19,4169,2023,7,19
2021-11-04,4170,2021,11,4
2019-12-13,4171,2019,12,13
2016-03-06,4172,2016,3,6
2020-08-13,4173,2020,8,13
2005-04-13,4174,2005,4,13
1960-09-29,4175,1960,9,29
2010-01-29,4176,2010,1,29
1997-11-28,4177,1997,11,28
1995-04-08,4178,1995,4,8
2023-02-17,4179,2023,2,17
2015-07-22,4180,2015,7,22
1987-01-25,4181,1987,1,25
2022-03-08,4182,2022,3,8
2021-12-26,4183,2021,12,26
2015-07-26,4184,2015,7,26
2002-01-02,4185,2002,1,2
2021-02-04,4186,2021,2,4
1996-02-24,4187,1996,2,24
1980-10-04,4188,1980,10,4
2021-03-21,4189,2021,3,21
1967-09-07,4190,1967,9,7
2002-08-16,4191,2002,8,16
2005-09-24,4192,2005,9,24
2017-09-01,4193,2017,9,1
2002-04-09,4194,2002,4,9
2010-08-15,4195,2010,8,15
2005-06-03,4196,2005,6,3
1998-11-12,4197,1998,11,12
2006-09-12,4198,2006,9,12
2012-12-14,4199,2012,12,14
2008-09-10,4200,2008,9,10
2009-04-11,4201,2009,4,11
2016-09-02,4202,2016,9,2
2003-10-01,4203,2003,10,1
1987-02-25,4204,1987,2,25
2020-10-31,4205,2020,10,31
2006-09-16,4206,2006,9,16
2009-10-14,4207,2009,10,14
2007-05-07,4208,2007,5,7
2010-09-30,4209,2010,9,30
2013-02-19,4210,2013,2,19
1962-01-05,4211,1962,1,5
2014-04-10,4212,2014,4,10
2022-02-14,4213,2022,2,14
2015-12-13,4214,2015,12,13
1983-09-16,4215,1983,9,16
1963-09-24,4216,1963,9,24
2012-06-01,4217,2012,6,1
2019-08-14,4218,2019,8,14
1978-10-01,4219,1978,10,1
2001-06-08,4220,2001,6,8
2008-02-13,4221,2008,2,13
2015-08-05,4222,2015,8,5
2003-12-02,4223,2003,12,2
2013-05-14,4224,2013,5,14
2008-07-28,4225,2008,7,28
2008-04-26,4226,2008,4,26
2017-07-19,4227,2017,7,19
2010-07-04,4228,2010,7,4
2019-08-12,4229,2019,8,12
2005-07-19,4230,2005,7,19
2004-02-16,4231,2004,2,16
2017-01-23,4232,2017,1,23
2013-07-03,4233,2013,7,3
2013-11-24,4234,2013,11,24
1987-01-11,4235,1987,1,11
2012-01-03,4236,2012,1,3
1958-09-06,4237,1958,9,6
2018-02-18,4238,2018,2,18
2015-11-10,4239,2015,11,10
2004-08-06,4240,2004,8,6
1951-12-16,4241,1951,12,16
2004-09-12,4242,2004,9,12
1983-06-06,4243,1983,6,6
2005-03-28,4244,2005,3,28
2023-03-29,4245,2023,3,29
2021-03-05,4246,2021,3,5
2008-10-12,4247,2008,10,12
1978-03-14,4248,1978,3,14
2012-09-13,4249,2012,9,13
1997-03-26,4250,1997,3,26
1979-12-27,4251,1979,12,27
2001-06-01,4252,2001,6,1
2001-03-09,4253,2001,3,9
2010-08-03,4254,2010,8,3
2014-12-26,4255,2014,12,26
2018-05-08,4256,2018,5,8
2018-06-14,4257,2018,6,14
2023-01-13,4258,2023,1,13
2016-04-05,4259,2016,4,5
2022-10-04,4260,2022,10,4
1986-09-17,4261,1986,9,17
1981-09-10,4262,1981,9,10
2018-05-13,4263,2018,5,13
2006-03-03,4264,2006,3,3
2021-06-03,4265,2021,6,3
2019-09-01,4266,2019,9,1
2002-06-08,4267,2002,6,8
1985-05-11,4268,1985,5,11
1972-07-08,4269,1972,7,8
1989-01-19,4270,1989,1,19
2006-01-19,4271,2006,1,19
2013-01-05,4272,2013,1,5
2019-11-09,4273,2019,11,9
2017-08-24,4274,2017,8,24
2000-11-26,4275,2000,11,26
1994-01-03,4276,1994,1,3
2016-05-08,4277,2016,5,8
2020-11-02,4278,2020,11,2
1997-09-27,4279,1997,9,27
2020-07-31,4280,2020,7,31
2016-06-15,4281,2016,6,15
2017-08-14,4282,2017,8,14
2017-08-08,4283,2017,8,8
1987-03-09,4284,1987,3,9
1983-11-11,4285,1983,11,11
2011-04-02,4286,2011,4,2
1979-01-01,4287,1979,1,1
2014-09-15,4288,2014,9,15
2004-05-15,4289,2004,5,15
2011-10-06,4290,2011,10,6
2021-05-03,4291,2021,5,3
2017-02-14,4292,2017,2,14
2023-04-04,4293,2023,4,4
2015-12-05,4294,2015,12,5
2023-05-06,4295,2023,5,6
2009-07-04,4296,2009,7,4
2006-08-28,4297,2006,8,28
2010-03-22,4298,2010,3,22
2013-10-30,4299,2013,10,30
2020-06-01,4300,2020,6,1
1991-02-25,4301,1991,2,25
1997-01-06,4302,1997,1,6
2022-02-19,4303,2022,2,19
2006-01-22,4304,2006,1,22
2004-09-13,4305,2004,9,13
2011-03-13,4306,2011,3,13
1992-04-10,4307,1992,4,10
2006-07-31,4308,2006,7,31
2022-08-01,4309,2022,8,1
2006-06-28,4310,2006,6,28
2001-11-01,4311,2001,11,1
2017-03-02,4312,2017,3,2
1990-07-08,4313,1990,7,8
2020-04-07,4314,2020,4,7
2016-08-20,4315,2016,8,20
2021-03-07,4316,2021,3,7
2018-04-27,4317,2018,4,27
2023-09-15,4318,2023,9,15
1964-09-25,4319,1964,9,25
2010-12-20,4320,2010,12,20
1998-10-25,4321,1998,10,25
2022-08-22,4322,2022,8,22
2018-11-20,4323,2018,11,20
2009-07-15,4324,2009,7,15
2009-01-24,4325,2009,1,24
2014-10-23,4326,2014,10,23
2012-03-04,4327,2012,3,4
2021-04-22,4328,2021,4,22
1992-09-22,4329,1992,9,22
2011-02-08,4330,2011,2,8
2008-12-28,4331,2008,12,28
2014-04-26,4332,2014,4,26
1994-09-08,4333,1994,9,8
2009-10-06,4334,2009,10,6
2022-01-10,4335,2022,1,10
2015-09-07,4336,2015,9,7
2014-04-24,4337,2014,4,24
1993-01-08,4338,1993,1,8
2009-02-23,4339,2009,2,23
2016-08-30,4340,2016,8,30
2008-01-09,4341,2008,1,9
2016-04-16,4342,2016,4,16
2006-06-13,4343,2006,6,13
2002-06-21,4344,2002,6,21
2008-07-14,4345,2008,7,14
1988-10-02,4346,1988,10,2
2018-02-08,4347,2018,2,8
2023-02-14,4348,2023,2,14
2012-02-02,4349,2012,2,2
2014-03-12,4350,2014,3,12
1979-09-13,4351,1979,9,13
1995-09-10,4352,1995,9,10
2007-05-10,4353,2007,5,10
2012-06-04,4354,2012,6,4
2012-01-27,4355,2012,1,27
2007-03-20,4356,2007,3,20
1972-09-12,4357,1972,9,12
2015-10-09,4358,2015,10,9
2014-03-03,4359,2014,3,3
2014-11-13,4360,2014,11,13
2013-02-26,4361,2013,2,26
2010-09-22,4362,2010,9,22
1985-07-15,4363,1985,7,15
2007-06-03,4364,2007,6,3
2000-08-29,4365,2000,8,29
2008-08-01,4366,2008,8,1
1991-01-13,4367,1991,1,13
2002-11-07,4368,2002,11,7
2004-11-12,4369,2004,11,12
2023-04-30,4370,2023,4,30
2022-02-23,4371,2022,2,23
2016-11-28,4372,2016,11,28
2010-01-06,4373,2010,1,6
2018-08-13,4374,2018,8,13
2003-02-09,4375,2003,2,9
1999-01-01,4376,1999,1,1
2007-05-30,4377,2007,5,30
2022-11-25,4378,2022,11,25
1985-09-01,4379,1985,9,1
2002-10-15,4380,2002,10,15
2023-04-15,4381,2023,4,15
2022-06-01,4382,2022,6,1
2023-02-09,4383,2023,2,9
2022-09-28,4384,2022,9,28
2006-11-02,4385,2006,11,2
2008-01-07,4386,2008,1,7
2007-09-03,4387,2007,9,3
2022-02-07,4388,2022,2,7
2022-11-12,4389,2022,11,12
1970-09-25,4390,1970,9,25
2013-03-29,4391,2013,3,29
1978-11-11,4392,1978,11,11
2010-09-14,4393,2010,9,14
2011-04-08,4394,2011,4,8
2005-09-27,4395,2005,9,27
2023-05-11,4396,2023,5,11
1966-07-17,4397,1966,7,17
2005-11-05,4398,2005,11,5
2014-01-27,4399,2014,1,27
2017-08-30,4400,2017,8,30
2019-12-16,4401,2019,12,16
2020-09-05,4402,2020,9,5
2016-11-22,4403,2016,11,22
2017-04-14,4404,2017,4,14
2022-03-21,4405,2022,3,21
2017-04-24,4406,2017,4,24
2018-08-16,4407,2018,8,16
2021-04-25,4408,2021,4,25
2019-03-05,4409,2019,3,5
2012-10-18,4410,2012,10,18
2017-11-27,4411,2017,11,27
2021-12-14,4412,2021,12,14
2016-08-02,4413,2016,8,2
2005-04-09,4414,2005,4,9
2009-04-08,4415,2009,4,8
1973-01-06,4416,1973,1,6
2007-05-14,4417,2007,5,14
2015-10-28,4418,2015,10,28
1985-03-07,4419,1985,3,7
1971-09-14,4420,1971,9,14
2016-01-02,4421,2016,1,2
2013-07-20,4422,2013,7,20
2015-09-01,4423,2015,9,1
1964-01-14,4424,1964,1,14
2011-01-02,4425,2011,1,2
1987-11-17,4426,1987,11,17
1998-09-15,4427,1998,9,15
2003-04-13,4428,2003,4,13
2022-03-31,4429,2022,3,31
2012-08-27,4430,2012,8,27
2017-02-28,4431,2017,2,28
2014-07-29,4432,2014,7,29
2009-10-22,4433,2009,10,22
1982-10-10,4434,1982,10,10
1997-09-15,4435,1997,9,15
2017-05-07,4436,2017,5,7
2014-09-14,4437,2014,9,14
2016-11-10,4438,2016,11,10
2018-04-16,4439,2018,4,16
2020-03-22,4440,2020,3,22
2017-11-29,4441,2017,11,29
2016-06-06,4442,2016,6,6
1998-10-29,4443,1998,10,29
1991-11-20,4444,1991,11,20
1971-01-05,4445,1971,1,5
1985-09-20,4446,1985,9,20
2002-10-10,4447,2002,10,10
2005-04-14,4448,2005,4,14
2010-08-30,4449,2010,8,30
2005-07-11,4450,2005,7,11
2014-08-19,4451,2014,8,19
1994-05-29,4452,1994,5,29
2009-04-02,4453,2009,4,2
2001-03-11,4454,2001,3,11
2017-07-26,4455,2017,7,26
1996-09-20,4456,1996,9,20
2011-05-15,4457,2011,5,15
2023-08-08,4458,2023,8,8
2002-11-28,4459,2002,11,28
2009-04-06,4460,2009,4,6
2011-08-05,4461,2011,8,5
1983-10-09,4462,1983,10,9
2005-01-10,4463,2005,1,10
2010-06-02,4464,2010,6,2
2018-06-09,4465,2018,6,9
2013-04-16,4466,2013,4,16
1994-11-04,4467,1994,11,4
2007-07-07,4468,2007,7,7
2007-05-12,4469,2007,5,12
2013-08-03,4470,2013,8,3
1998-09-19,4471,1998,9,19
1990-01-07,4472,1990,1,7
2009-10-30,4473,2009,10,30
2023-07-05,4474,2023,7,5
2011-05-09,4475,2011,5,9
2013-04-18,4476,2013,4,18
2015-01-30,4477,2015,1,30
2009-01-15,4478,2009,1,15
2012-08-20,4479,2012,8,20
2004-06-01,4480,2004,6,1
1974-09-02,4481,1974,9,2
2011-10-29,4482,2011,10,29
2005-02-16,4483,2005,2,16
2006-09-05,4484,2006,9,5
2012-03-11,4485,2012,3,11
2017-09-05,4486,2017,9,5
2007-01-23,4487,2007,1,23
2000-03-14,4488,2000,3,14
2004-12-27,4489,2004,12,27
2006-05-15,4490,2006,5,15
2022-10-01,4491,2022,10,1
2001-07-12,4492,2001,7,12
2016-02-27,4493,2016,2,27
2013-07-06,4494,2013,7,6
2016-05-06,4495,2016,5,6
2001-03-21,4496,2001,3,21
1981-10-14,4497,1981,10,14
2018-01-09,4498,2018,1,9
2021-11-10,4499,2021,11,10
1979-02-18,4500,1979,2,18
2022-07-09,4501,2022,7,9
2008-04-05,4502,2008,4,5
2007-01-10,4503,2007,1,10
2019-05-11,4504,2019,5,11
1993-09-29,4505,1993,9,29
2010-01-05,4506,2010,1,5
2021-11-22,4507,2021,11,22
1998-12-01,4508,1998,12,1
2022-07-05,4509,2022,7,5
2020-05-25,4510,2020,5,25
2021-10-19,4511,2021,10,19
2018-09-18,4512,2018,9,18
2005-04-08,4513,2005,4,8
2022-11-19,4514,2022,11,19
2017-01-21,4515,2017,1,21
2017-05-27,4516,2017,5,27
2009-01-12,4517,2009,1,12
2008-04-10,4518,2008,4,10
1990-05-14,4519,1990,5,14
2019-08-24,4520,2019,8,24
2011-03-14,4521,2011,3,14
2012-12-25,4522,2012,12,25
2018-02-06,4523,2018,2,6
2000-02-04,4524,2000,2,4
2011-05-11,4525,2011,5,11
2004-01-06,4526,2004,1,6
2013-07-30,4527,2013,7,30
2019-01-04,4528,2019,1,4
2013-06-10,4529,2013,6,10
1959-10-04,4530,1959,10,4
2017-01-15,4531,2017,1,15
1979-02-26,4532,1979,2,26
2018-06-27,4533,2018,6,27
1995-09-21,4534,1995,9,21
1985-01-06,4535,1985,1,6
2011-05-22,4536,2011,5,22
1978-03-01,4537,1978,3,1
1949-09-15,4538,1949,9,15
2020-06-18,4539,2020,6,18
2000-01-06,4540,2000,1,6
2017-01-03,4541,2017,1,3
2018-05-27,4542,2018,5,27
1983-11-01,4543,1983,11,1
2020-07-13,4544,2020,7,13
2017-06-02,4545,2017,6,2
2016-05-13,4546,2016,5,13
2000-07-03,4547,2000,7,3
2014-05-03,4548,2014,5,3
2022-07-12,4549,2022,7,12
1980-10-12,4550,1980,10,12
2016-04-02,4551,2016,4,2
2020-03-11,4552,2020,3,11
2006-03-09,4553,2006,3,9
1987-01-07,4554,1987,1,7
1998-07-07,4555,1998,7,7
2021-07-26,4556,2021,7,26
2003-03-11,4557,2003,3,11
2011-08-12,4558,2011,8,12
1993-11-14,4559,1993,11,14
2018-03-28,4560,2018,3,28
1997-09-10,4561,1997,9,10
2013-01-16,4562,2013,1,16
2018-08-08,4563,2018,8,8
2011-08-04,4564,2011,8,4
1994-10-21,4565,1994,10,21
2023-04-03,4566,2023,4,3
2016-03-08,4567,2016,3,8
2021-01-29,4568,2021,1,29
2022-06-09,4569,2022,6,9
2019-01-17,4570,2019,1,17
1969-02-28,4571,1969,2,28
2001-04-02,4572,2001,4,2
2007-10-21,4573,2007,10,21
1988-10-04,4574,1988,10,4
1995-11-12,4575,1995,11,12
2005-09-12,4576,2005,9,12
2010-01-10,4577,2010,1,10
2006-07-08,4578,2006,7,8
2014-11-05,4579,2014,11,5
2019-04-14,4580,2019,4,14
2019-10-16,4581,2019,10,16
2023-04-05,4582,2023,4,5
1985-03-02,4583,1985,3,2
2017-04-02,4584,2017,4,2
2020-10-22,4585,2020,10,22
2005-01-04,4586,2005,1,4
2023-04-28,4587,2023,4,28
2016-04-29,4588,2016,4,29
1987-09-16,4589,1987,9,16
2007-04-19,4590,2007,4,19
2011-07-02,4591,2011,7,2
2010-01-03,4592,2010,1,3
1977-01-30,4593,1977,1,30
2007-05-26,4594,2007,5,26
1999-09-30,4595,1999,9,30
2007-07-14,4596,2007,7,14
2020-08-05,4597,2020,8,5
2020-11-07,4598,2020,11,7
2005-12-14,4599,2005,12,14
2000-02-26,4600,2000,2,26
2022-10-19,4601,2022,10,19
2019-02-14,4602,2019,2,14
2023-03-19,4603,2023,3,19
1975-11-22,4604,1975,11,22
2017-07-10,4605,2017,7,10
2019-12-19,4606,2019,12,19
1977-09-17,4607,1977,9,17
1965-09-14,4608,1965,9,14
1976-09-06,4609,1976,9,6
1968-10-10,4610,1968,10,10
2007-01-11,4611,2007,1,11
2023-01-09,4612,2023,1,9
2022-12-21,4613,2022,12,21
2020-07-25,4614,2020,7,25
2013-01-27,4615,2013,1,27
2013-09-25,4616,2013,9,25
2021-02-26,4617,2021,2,26
2012-12-03,4618,2012,12,3
2016-02-10,4619,2016,2,10
2018-09-03,4620,2018,9,3
2004-10-10,4621,2004,10,10
2012-08-15,4622,2012,8,15
1983-10-04,4623,1983,10,4
1997-07-20,4624,1997,7,20
2016-02-03,4625,2016,2,3
2002-01-21,4626,2002,1,21
1998-11-15,4627,1998,11,15
2011-11-25,4628,2011,11,25
2013-01-23,4629,2013,1,23
1992-05-05,4630,1992,5,5
1986-09-29,4631,1986,9,29
1988-11-13,4632,1988,11,13
2004-09-27,4633,2004,9,27
1998-10-04,4634,1998,10,4
2016-02-11,4635,2016,2,11
1996-03-08,4636,1996,3,8
2005-10-01,4637,2005,10,1
1988-04-26,4638,1988,4,26
1995-08-28,4639,1995,8,28
2008-09-29,4640,2008,9,29
1968-09-23,4641,1968,9,23
2016-02-04,4642,2016,2,4
2012-03-27,4643,2012,3,27
2020-07-27,4644,2020,7,27
2014-01-24,4645,2014,1,24
2003-08-02,4646,2003,8,2
1956-05-24,4647,1956,5,24
1991-11-07,4648,1991,11,7
2019-02-21,4649,2019,2,21
2005-01-06,4650,2005,1,6
1982-09-18,4651,1982,9,18
2019-03-23,4652,2019,3,23
1982-09-24,4653,1982,9,24
2000-01-17,4654,2000,1,17
1993-02-01,4655,1993,2,1
2023-07-16,4656,2023,7,16
2003-09-09,4657,2003,9,9
2024-02-19,4658,2024,2,19
1989-09-12,4659,1989,9,12
2018-08-21,4660,2018,8,21
2016-05-24,4661,2016,5,24
2020-08-26,4662,2020,8,26
1984-09-14,4663,1984,9,14
2009-04-23,4664,2009,4,23
1986-09-14,4665,1986,9,14
1994-04-16,4666,1994,4,16
1998-09-04,4667,1998,9,4
2022-04-23,4668,2022,4,23
2017-12-19,4669,2017,12,19
2005-06-28,4670,2005,6,28
2014-07-10,4671,2014,7,10
2016-08-05,4672,2016,8,5
2010-03-28,4673,2010,3,28
2019-12-04,4674,2019,12,4
1995-01-02,4675,1995,1,2
1966-06-06,4676,1966,6,6
2020-03-24,4677,2020,3,24
2006-06-19,4678,2006,6,19
2015-11-22,4679,2015,11,22
2020-12-13,4680,2020,12,13
1992-05-17,4681,1992,5,17
1995-01-14,4682,1995,1,14
2007-03-08,4683,2007,3,8
2019-09-17,4684,2019,9,17
