number_of_seasons,number_of_episodes,episode_run_time,in_production,show_attributes_id
3,159,60,True,13983
1,29,22,False,13984
6,46,30,False,13985
2,64,55,True,13986
3,29,42,True,13987
1,22,30,True,13988
6,93,24,True,13989
11,129,135,False,13990
1,1,65,True,13991
3,10,60,False,13992
1,46,10,True,13993
12,2255,0,True,13994
2,348,45,True,13995
2,100,0,False,13996
1,18,45,True,13997
16,105,0,False,13998
1,40,77,True,13999
6,107,12,True,14000
3,111,29,True,14001
1,0,15,True,14002
3,122,70,True,14003
1,112,45,False,14004
9,69,60,False,14005
1,26,57,False,14006
3,27,45,False,14007
1,6,82,True,14008
3,13,54,True,14009
11,552,45,True,14010
28,4,120,True,14011
2,17,11,False,14012
3,111,0,False,14013
1,132,26,False,14014
1,109,30,False,14015
1,23,10,False,14016
2,12,8,False,14017
8,74,60,True,14018
12,164,50,True,14019
4,19,20,True,14020
13,1,43,False,14021
1,30,7,False,14022
1,1,105,False,14023
1,15,85,False,14024
8,18,0,True,14025
1,14,26,True,14026
1,53,1,False,14027
3,61,30,False,14028
1,190,45,False,14029
5,8,0,True,14030
1,136,45,False,14031
10,100,0,True,14032
20,172,50,True,14033
1,154,30,False,14034
10,30,15,True,14035
1,3,57,True,14036
9,137,28,False,14037
4,799,30,True,14038
2,5,24,True,14039
12,35,0,True,14040
14,163,0,True,14041
14,54,30,True,14042
3,51,60,True,14043
1,2,2,True,14044
1,10,16,True,14045
1,40,135,True,14046
4,108,22,True,14047
1,32,42,False,14048
1,408,45,True,14049
4,58,22,True,14050
3,30,22,True,14051
6,96,60,False,14052
1,24,50,True,14053
3,20,20,True,14054
4,38,12,False,14055
1,24,5,True,14056
2,46,45,False,14057
1,89,50,False,14058
16,180,60,True,14059
11,212,30,True,14060
12,72,180,True,14061
3,79,65,False,14062
1,15,2,False,14063
1,6,80,True,14064
2,156,0,False,14065
5,29,42,False,14066
1,23,19,False,14067
1,1,3,True,14068
7,57,60,False,14069
1,17,100,True,14070
2,31,30,True,14071
3,33,7,True,14072
1,47,10,True,14073
6,8,300,True,14074
1,2,147,False,14075
5,181,52,True,14076
1,1,34,True,14077
1,2,35,True,14078
2,35,5,False,14079
3,40,0,True,14080
101,113,0,False,14081
35,51,50,True,14082
2,329,60,False,14083
2,10,21,True,14084
2,19,65,True,14085
1,122,42,False,14086
5,61,0,True,14087
4,71,0,True,14088
1,20,29,False,14089
3,32,17,True,14090
1,9,41,True,14091
6,64,45,True,14092
2,24,90,True,14093
3,20,27,False,14094
1,160,0,True,14095
1,11,110,False,14096
2,40,80,False,14097
3,44,120,True,14098
2,25,75,True,14099
2,24,17,True,14100
4,149,180,False,14101
27,57,45,True,14102
2,19,120,False,14103
1,90,0,False,14104
10,95,0,True,14105
1,132,0,True,14106
1,3,69,False,14107
8,62,60,False,14108
2,2,45,False,14109
9,41,45,True,14110
2,22,35,False,14111
10,129,150,False,14112
7,87,0,False,14113
2,1,60,False,14114
6,81,75,True,14115
2,8,43,True,14116
36,309,60,True,14117
1,20,120,True,14118
1,15,31,True,14119
1,2,171,False,14120
1,386,0,False,14121
2,37,10,True,14122
2,85,18,True,14123
1,12,75,True,14124
1,19,110,False,14125
6,322,43,True,14126
1,2,66,False,14127
4,30,43,True,14128
63,1190,0,True,14129
1,19,10,True,14130
1,40,22,True,14131
1,1,110,False,14132
1,1,124,True,14133
1,6,165,True,14134
10,95,59,True,14135
1,165,60,False,14136
1,200,25,False,14137
8,38,0,True,14138
1,19,85,False,14139
3,23,25,False,14140
1,10,450,False,14141
1,97,50,True,14142
4,20,0,True,14143
9,18,0,True,14144
2,22,55,True,14145
7,22,60,False,14146
10,29,0,True,14147
1,59,30,False,14148
17,117,0,True,14149
1,43,3,True,14150
11,33,0,False,14151
3,56,23,False,14152
2,21,5,True,14153
5,98,44,True,14154
1,30,49,True,14155
5,65,0,True,14156
3,13,45,False,14157
2,6,47,False,14158
3,69,50,True,14159
5,48,42,True,14160
1,27,5,False,14161
1,75,60,False,14162
8,120,15,False,14163
5,372,45,False,14164
3,16,4,False,14165
1,162,70,False,14166
5,90,23,False,14167
18,272,30,False,14168
2,51,35,False,14169
7,35,55,True,14170
4,75,29,False,14171
1,7,9,True,14172
9,63,0,True,14173
3,52,26,False,14174
1,19,30,True,14175
1,17,138,False,14176
17,15,120,True,14177
6,22,0,True,14178
1,36,64,False,14179
8,173,60,False,14180
3,90,45,False,14181
9,1,240,False,14182
1,20,150,False,14183
1,660,0,True,14184
1,85,28,False,14185
1,2,12,False,14186
14,2,0,False,14187
1,55,25,True,14188
2,17,44,False,14189
4,23,27,True,14190
2,52,17,False,14191
1,22,32,False,14192
10,124,0,True,14193
3,191,0,False,14194
1,55,0,True,14195
1,70,44,False,14196
1,73,52,False,14197
1,19,1,False,14198
3,14,60,False,14199
4,12,0,True,14200
11,101,30,False,14201
4,63,60,True,14202
7,59,45,False,14203
7,156,30,True,14204
4,25,0,True,14205
10,16,15,False,14206
3,19,10,True,14207
2,1,96,True,14208
1,12,145,False,14209
1,23,50,False,14210
4,78,0,False,14211
3,22,6,False,14212
1,4,215,False,14213
5,65,0,False,14214
21,761,150,False,14215
3,36,22,True,14216
1,9,122,False,14217
9,72,45,True,14218
1,16,41,False,14219
19,19,0,True,14220
5,59,42,True,14221
1,75,11,True,14222
8,65,26,True,14223
5,7,30,False,14224
4,32,19,True,14225
0,0,92,False,14226
1,24,10,True,14227
1,526,15,False,14228
1,12,137,False,14229
3,97,60,False,14230
2,15,12,False,14231
1,43,60,True,14232
34,0,0,False,14233
4,24,84,True,14234
5,179,0,True,14235
9,1,60,False,14236
2,995,0,False,14237
8,43,109,True,14238
3,24,43,False,14239
2,30,19,False,14240
2,30,58,True,14241
1,1,73,True,14242
3,26,53,True,14243
1,27,37,True,14244
1,5,371,False,14245
4,55,5,True,14246
4,0,0,True,14247
1,21,25,True,14248
1,21,6,True,14249
4,11,30,True,14250
2,70,40,True,14251
1,129,60,False,14252
2,53,60,True,14253
0,0,142,False,14254
2,1,20,True,14255
1,218,0,False,14256
1,65,180,False,14257
24,0,60,True,14258
7,49,0,True,14259
1,186,45,False,14260
4,103,60,True,14261
3,7,24,False,14262
1,30,15,True,14263
1,27,30,True,14264
1,1,38,False,14265
1,66,25,False,14266
1,49,47,True,14267
2,24,29,True,14268
5,130,5,True,14269
2,53,60,False,14270
1,30,52,False,14271
0,0,55,False,14272
2,37,22,True,14273
6,197,0,True,14274
5,31,40,True,14275
1,23,2,True,14276
1,2,200,True,14277
2,33,85,True,14278
1,30,80,True,14279
1,102,0,False,14280
1,36,15,False,14281
1,1,95,True,14282
1,4,37,True,14283
1,138,30,False,14284
1,16,39,True,14285
2,26,27,False,14286
1,20,6,True,14287
1,3,227,False,14288
4,14,30,False,14289
12,76,240,True,14290
1,1,84,True,14291
2,18,5,True,14292
3,18,90,True,14293
2,71,25,False,14294
8,328,23,True,14295
1,18,5,False,14296
4,24,15,False,14297
1,152,0,True,14298
3,225,20,False,14299
4,160,45,False,14300
1,1,14,True,14301
6,48,45,False,14302
2,49,120,False,14303
2,52,10,True,14304
1,30,26,False,14305
2,36,5,False,14306
4,99,15,False,14307
2,53,10,False,14308
3,17,60,True,14309
12,133,60,False,14310
1,104,25,False,14311
1,118,43,False,14312
1,30,4,False,14313
1,10,418,False,14314
4,365,18,True,14315
1,48,11,False,14316
1,24,43,False,14317
1,239,60,True,14318
3,8,60,False,14319
2,48,20,False,14320
1,68,44,False,14321
5,89,60,False,14322
1,54,4,False,14323
1,41,5,False,14324
15,148,47,True,14325
7,94,23,False,14326
6,92,12,False,14327
2,67,25,False,14328
6,113,20,True,14329
2,130,0,False,14330
4,4,40,False,14331
1,56,30,False,14332
13,13,120,False,14333
15,78,75,True,14334
3,28,25,True,14335
9,59,30,False,14336
4,12,22,False,14337
2,9,46,False,14338
1,4,90,True,14339
5,78,60,True,14340
11,264,0,False,14341
9,22,0,True,14342
7,49,30,True,14343
5,37,50,True,14344
9,206,45,False,14345
0,0,121,False,14346
1,9,12,True,14347
1,28,50,True,14348
12,51,0,False,14349
11,282,0,False,14350
2,78,30,True,14351
8,131,40,True,14352
5,112,25,False,14353
2,37,0,True,14354
6,180,10,True,14355
4,900,0,False,14356
0,0,25,True,14357
1,1,51,True,14358
2,72,10,True,14359
8,7,60,False,14360
2,8,53,True,14361
7,483,25,False,14362
3,43,45,True,14363
2,20,90,True,14364
7,155,0,False,14365
2,31,34,False,14366
12,122,120,True,14367
1,0,70,False,14368
3,79,7,True,14369
5,34,45,True,14370
1,10,300,True,14371
5,75,30,True,14372
4,182,13,True,14373
6,55,0,False,14374
1,20,100,True,14375
1,28,35,True,14376
16,523,60,False,14377
5,74,7,False,14378
1,65,30,True,14379
7,38,0,True,14380
3,24,5,False,14381
4,588,0,True,14382
16,62,60,True,14383
3,117,6,False,14384
1,17,10,False,14385
2,8,25,False,14386
3,153,24,True,14387
1,7,130,False,14388
5,53,100,False,14389
8,69,0,False,14390
1,2,13,False,14391
3,12,70,True,14392
9,185,22,False,14393
1,6,21,True,14394
12,152,28,True,14395
3,34,60,False,14396
1,4,189,False,14397
6,24,100,True,14398
1,17,52,False,14399
6,32,40,False,14400
1,155,26,True,14401
1,14,41,False,14402
1,4,87,False,14403
7,60,25,True,14404
1,24,70,True,14405
9,113,30,True,14406
1,11,85,False,14407
1,2,47,True,14408
2,41,90,True,14409
5,3,0,True,14410
3,20,24,True,14411
2,43,0,True,14412
1,6,75,True,14413
1,21,15,False,14414
1,15,160,False,14415
2,14,46,True,14416
3,74,0,True,14417
1,4,234,True,14418
1,1,59,False,14419
1,3,8,False,14420
1,31,21,False,14421
2,13,57,True,14422
9,761,30,False,14423
21,386,40,True,14424
2,2,30,True,14425
1,164,105,False,14426
14,458,50,False,14427
2,226,0,True,14428
1,125,60,False,14429
2,10,15,True,14430
2,150,60,False,14431
7,107,0,True,14432
1,28,105,False,14433
1,20,18,False,14434
2,8,2,False,14435
1,60,11,True,14436
1,8,29,True,14437
2,73,26,False,14438
5,163,60,False,14439
2,21,35,True,14440
6,120,5,True,14441
10,48,0,False,14442
1,40,47,False,14443
20,209,0,True,14444
1,144,0,True,14445
5,39,40,False,14446
11,70,50,False,14447
9,37,60,True,14448
2,22,4,True,14449
7,70,45,False,14450
4,70,0,False,14451
3,14,65,True,14452
4,4,30,False,14453
1,3,128,False,14454
2,26,56,False,14455
1,325,0,False,14456
1,20,4,True,14457
1,15,136,False,14458
1,24,54,False,14459
3,39,7,True,14460
2,38,0,False,14461
2,6,15,True,14462
1,1,129,False,14463
1,1,136,False,14464
1,35,65,False,14465
3,55,0,False,14466
1,33,50,True,14467
1,235,45,False,14468
13,195,60,False,14469
30,250,45,True,14470
4,25,916,False,14471
1,3,3,True,14472
3,44,0,True,14473
3,26,43,True,14474
17,229,28,False,14475
2,7,59,True,14476
1,2,21,True,14477
1,32,51,False,14478
4,28,0,False,14479
3,438,0,True,14480
4,40,60,True,14481
3,0,30,False,14482
2,124,30,False,14483
5,27,60,True,14484
15,168,0,True,14485
6,50,0,True,14486
1,12,103,False,14487
4,6,100,True,14488
2,29,6,True,14489
1,106,45,False,14490
12,269,50,False,14491
2,20,11,True,14492
1,2,40,True,14493
7,44,0,True,14494
2,16,7,True,14495
1,282,0,False,14496
1,62,20,False,14497
3,17,12,True,14498
1,43,53,False,14499
2,104,12,False,14500
1,0,10,False,14501
10,1,10,True,14502
1,2,132,False,14503
6,40,40,True,14504
2,159,26,False,14505
1,3,156,False,14506
1,1,37,False,14507
1,96,0,True,14508
3,8,0,False,14509
8,122,45,True,14510
2,52,4,False,14511
1,8,121,False,14512
11,200,28,True,14513
2,121,44,False,14514
1,45,80,False,14515
3,11,45,True,14516
7,67,100,True,14517
4,104,26,True,14518
1,67,40,True,14519
3,90,2,True,14520
1,112,0,True,14521
2,46,0,False,14522
1,9,7,True,14523
3,14,369,True,14524
12,186,45,True,14525
2,10,2,False,14526
1,93,0,True,14527
1,208,0,False,14528
6,68,0,True,14529
1,87,52,False,14530
2,162,75,True,14531
2,3,15,False,14532
1,50,80,True,14533
2,267,0,False,14534
4,3,15,False,14535
1,10,108,True,14536
3,43,25,False,14537
16,177,30,False,14538
1,30,97,False,14539
2,25,15,False,14540
4,23,20,False,14541
3,120,45,True,14542
4,47,30,True,14543
1,99,50,False,14544
1,30,35,True,14545
1,14,130,False,14546
1,76,2280,False,14547
1,26,44,False,14548
1,13,3,True,14549
4,142,60,True,14550
3,132,23,True,14551
12,113,10,False,14552
3,4,60,False,14553
2,11,95,True,14554
1,2,41,True,14555
3,17,45,True,14556
1,21,46,True,14557
4,31,33,True,14558
2,18,70,True,14559
8,8,15,True,14560
1,35,43,False,14561
2,48,6,True,14562
4,186,0,False,14563
1,245,45,False,14564
16,558,60,False,14565
1,7,364,False,14566
2,344,45,False,14567
7,10,45,True,14568
7,91,45,False,14569
2,24,180,False,14570
1,164,60,False,14571
14,65,15,False,14572
1,12,98,True,14573
11,135,0,True,14574
2,60,50,False,14575
2,4,90,False,14576
1,217,50,False,14577
1,76,30,True,14578
1,78,11,True,14579
3,78,15,True,14580
4,92,0,True,14581
2,21,100,False,14582
7,10,30,False,14583
3,32,30,True,14584
10,20,0,True,14585
1,13,2,True,14586
2,49,0,False,14587
1,85,48,False,14588
1,169,25,False,14589
8,73,30,True,14590
5,1,55,True,14591
4,121,90,False,14592
16,226,48,True,14593
6,2,0,False,14594
1,16,704,False,14595
1,0,42,True,14596
1,8,150,True,14597
1,6,140,True,14598
4,124,5,True,14599
7,7,180,True,14600
4,18,0,False,14601
1,149,0,True,14602
1,13,55,True,14603
1,93,30,False,14604
2,23,100,True,14605
1,188,0,True,14606
6,60,45,True,14607
4,27,0,False,14608
2,27,15,True,14609
9,78,20,True,14610
1,66,30,False,14611
1,1,240,True,14612
2,27,5,True,14613
11,49,30,False,14614
6,62,25,False,14615
4,2,0,False,14616
8,77,0,True,14617
3,1,22,False,14618
1,138,40,False,14619
2,24,9,False,14620
46,16,0,True,14621
1,160,9,False,14622
3,10,40,False,14623
1,119,24,False,14624
1,1,38,True,14625
2,429,25,False,14626
2,48,49,True,14627
13,197,115,True,14628
2,33,20,True,14629
5,72,37,False,14630
4,20,29,True,14631
7,79,22,True,14632
6,89,50,False,14633
7,84,0,True,14634
2,6,35,False,14635
16,11,0,True,14636
2,51,100,False,14637
4,157,13,True,14638
1,14,105,False,14639
1,104,10,True,14640
7,193,45,False,14641
2,32,58,False,14642
5,25,40,True,14643
1,8,120,True,14644
1,6,258,False,14645
4,80,0,False,14646
1,32,5,False,14647
3,38,23,False,14648
6,78,90,True,14649
1,24,55,True,14650
6,70,60,False,14651
2,9,45,True,14652
3,39,29,False,14653
1,6,372,True,14654
3,63,50,False,14655
1,120,37,False,14656
4,38,3,True,14657
1,19,22,True,14658
2,145,0,False,14659
2,7,4,False,14660
5,80,0,False,14661
1,2,208,False,14662
4,86,48,False,14663
10,496,0,False,14664
5,63,30,False,14665
1,3,94,True,14666
18,1,0,True,14667
31,38,60,True,14668
16,147,60,True,14669
1,10,520,False,14670
2,79,22,False,14671
7,182,45,False,14672
13,126,70,True,14673
20,403,30,False,14674
1,1,66,True,14675
13,102,0,False,14676
4,74,0,True,14677
2,165,0,True,14678
1,24,15,True,14679
2,15,10,True,14680
2,17,18,True,14681
2,68,35,True,14682
1,48,23,False,14683
9,266,0,True,14684
1,15,35,True,14685
6,75,45,False,14686
7,136,60,False,14687
1,41,18,False,14688
2,13,62,True,14689
1,2,98,False,14690
1,468,29,False,14691
4,27,30,True,14692
2,43,38,False,14693
0,0,120,True,14694
1,162,15,False,14695
1,1,13,True,14696
1,120,41,True,14697
1,51,80,False,14698
4,46,5,False,14699
2,311,35,False,14700
1,5,113,False,14701
1,33,43,True,14702
9,109,25,False,14703
1,20,38,True,14704
3,49,25,True,14705
7,188,46,False,14706
20,11,45,True,14707
5,7,30,True,14708
1,310,11,True,14709
3,6,0,False,14710
2,76,0,False,14711
9,149,30,True,14712
5,31,0,False,14713
23,776,0,True,14714
1,3,297,False,14715
1,18,10,False,14716
1,26,98,False,14717
5,82,15,True,14718
18,699,44,True,14719
1,53,50,False,14720
1,6,86,True,14721
1,26,38,False,14722
18,4342,0,True,14723
8,51,60,True,14724
2,75,23,False,14725
1,5,11,False,14726
23,206,0,True,14727
14,27,22,True,14728
3,1,105,False,14729
1,160,27,False,14730
19,4724,0,True,14731
1,1,62,True,14732
8,197,30,False,14733
1,132,0,False,14734
11,25,0,False,14735
1,158,50,False,14736
13,198,0,True,14737
1,127,50,False,14738
3,28,52,True,14739
2,36,20,False,14740
5,46,45,True,14741
5,78,26,True,14742
1,1,68,True,14743
0,0,18,False,14744
1,14,364,True,14745
5,814,61,True,14746
1,145,0,True,14747
13,13,0,True,14748
3,12,344,False,14749
4,78,22,False,14750
4,574,50,False,14751
1,6,126,True,14752
7,26,0,True,14753
9,791,0,True,14754
2,51,45,False,14755
1,28,2,False,14756
1,14,86,False,14757
6,149,47,True,14758
1,5,145,True,14759
15,144,45,True,14760
4,46,0,True,14761
11,73,30,True,14762
13,103,0,True,14763
2,19,40,False,14764
1,13,53,False,14765
1,65,52,False,14766
1,30,36,True,14767
10,120,44,True,14768
1,25,12,False,14769
13,3894,180,False,14770
2,25,10,False,14771
22,31,120,True,14772
3,14,55,False,14773
9,220,0,False,14774
18,61,55,True,14775
1,7,280,False,14776
2,322,60,False,14777
7,1,50,False,14778
6,79,0,True,14779
5,104,30,False,14780
1,1,138,True,14781
12,172,32,True,14782
4,12,0,False,14783
5,42,20,True,14784
9,1,75,False,14785
4,57,20,False,14786
1,89,0,True,14787
3,53,0,True,14788
1,79,62,False,14789
1,96,25,False,14790
5,157,0,False,14791
15,13,0,True,14792
7,111,0,False,14793
1,111,45,False,14794
1,38,40,False,14795
16,16,120,True,14796
1,51,90,False,14797
1,15,18,False,14798
1,20,41,True,14799
13,57,120,True,14800
7,44,50,False,14801
1,14,90,True,14802
3,69,11,True,14803
8,66,0,True,14804
1,0,170,False,14805
4,86,25,False,14806
1,13,18,True,14807
1,12,96,True,14808
1,11,240,False,14809
2,34,780,True,14810
15,114,24,True,14811
5,0,60,True,14812
7,297,0,True,14813
1,14,20,True,14814
1,26,15,True,14815
1,58,94,False,14816
4,56,0,True,14817
2,10,8,True,14818
5,45,50,True,14819
1,24,1040,False,14820
2,125,0,True,14821
2,35,60,True,14822
2,13,42,True,14823
12,123,90,True,14824
1,26,6,True,14825
1,159,0,False,14826
7,110,0,True,14827
8,88,80,True,14828
1,133,60,False,14829
1,0,57,True,14830
3,52,21,False,14831
1,95,50,False,14832
11,3,0,False,14833
1,79,45,False,14834
1,4,72,True,14835
2,4,27,False,14836
1,26,94,True,14837
1,4,111,False,14838
5,167,100,True,14839
2,47,0,True,14840
1,14,100,False,14841
33,528,0,True,14842
8,61,45,True,14843
3,32,2,True,14844
10,128,45,True,14845
4,23,44,True,14846
1,350,0,False,14847
5,62,22,False,14848
4,35,45,True,14849
9,216,60,False,14850
1,43,90,False,14851
1,2,58,True,14852
1,5,981,True,14853
2,35,38,False,14854
6,90,50,False,14855
6,47,43,False,14856
9,30,0,True,14857
1,111,0,False,14858
1,125,45,True,14859
1,267,0,False,14860
3,23,21,True,14861
1,2,39,False,14862
4,34,24,False,14863
1,13,11,True,14864
1,16,4,False,14865
2,41,0,True,14866
5,130,30,True,14867
1,3,24,True,14868
1,75,30,False,14869
2,57,18,False,14870
1,15,31,False,14871
4,48,0,False,14872
1,18,87,False,14873
1,4,180,True,14874
1,10,100,True,14875
8,87,60,True,14876
2,374,60,False,14877
1,258,0,False,14878
5,187,5,True,14879
1,4,2,True,14880
20,84,0,True,14881
4,493,50,False,14882
4,64,75,True,14883
17,76,0,True,14884
4,231,30,True,14885
3,7,60,False,14886
1,29,47,False,14887
10,261,60,False,14888
1,28,20,True,14889
0,0,80,True,14890
1,1,53,False,14891
5,140,30,True,14892
1,51,14,True,14893
5,44,10,True,14894
6,55,0,True,14895
3,52,13,False,14896
25,1,0,True,14897
4,31,48,True,14898
1,46,22,False,14899
2,36,10,False,14900
11,68,35,False,14901
2,65,35,True,14902
9,80,40,True,14903
1,0,30,True,14904
1,470,29,False,14905
7,53,0,True,14906
1,59,43,False,14907
4,17,45,True,14908
3,32,23,True,14909
2,18,31,True,14910
1,47,70,False,14911
4,19,1,True,14912
1,23,41,False,14913
1,138,14,False,14914
5,129,30,True,14915
17,251,60,True,14916
2,127,50,False,14917
1,131,50,False,14918
8,81,45,True,14919
2,56,5,True,14920
1,0,25,True,14921
4,23,45,True,14922
2,32,90,True,14923
1,11,47,True,14924
1,61,5,True,14925
24,2,60,True,14926
1,20,95,True,14927
1,15,75,True,14928
1,183,30,False,14929
3,17,25,True,14930
2,10,90,False,14931
4,40,23,True,14932
4,40,90,True,14933
5,148,26,False,14934
4,63,22,True,14935
5,157,15,False,14936
7,280,43,True,14937
3,129,0,True,14938
5,15,120,True,14939
6,33,0,True,14940
2,320,25,False,14941
1,91,0,True,14942
1,18,23,False,14943
2,2,90,True,14944
1,168,0,False,14945
31,675,120,True,14946
2,29,26,False,14947
8,390,45,True,14948
1,31,40,False,14949
8,22,0,True,14950
1,5,26,True,14951
18,66,45,False,14952
3,11,30,True,14953
17,121,80,True,14954
1,101,30,False,14955
6,919,0,False,14956
5,45,45,False,14957
2,51,45,True,14958
7,99,60,False,14959
1,250,0,True,14960
9,117,60,False,14961
3,70,45,False,14962
3,47,0,False,14963
5,56,0,True,14964
1,149,35,True,14965
2,3,60,True,14966
5,90,15,True,14967
25,141,50,True,14968
4,103,25,False,14969
1,5,74,False,14970
9,94,40,True,14971
4,37,0,False,14972
1,33,5,True,14973
2,64,45,False,14974
10,104,30,False,14975
1,4,18,True,14976
4,143,0,True,14977
8,80,230,True,14978
11,32,45,True,14979
2,3,120,True,14980
1,53,11,False,14981
4,85,40,True,14982
7,153,0,True,14983
7,64,44,True,14984
1,7,120,True,14985
5,37,60,False,14986
2,20,120,False,14987
3,152,65,True,14988
11,79,30,False,14989
3,27,90,False,14990
26,1,75,False,14991
2,20,80,False,14992
1,73,0,True,14993
5,35,45,True,14994
2,7,90,False,14995
5,0,0,False,14996
1,15,28,False,14997
12,126,43,True,14998
2,13,46,True,14999
1,207,60,False,15000
4,20,15,False,15001
10,45,0,True,15002
0,0,44,False,15003
1,5,82,False,15004
7,1,0,False,15005
1,14,136,False,15006
4,56,48,True,15007
6,81,100,False,15008
3,150,23,True,15009
1,52,18,True,15010
9,112,46,True,15011
4,26,24,True,15012
1,201,90,True,15013
1,38,50,False,15014
1,44,35,False,15015
1,18,62,False,15016
4,9,0,False,15017
2,11,15,False,15018
